@9:0.000000;40420000;06.03.2007 15:50:12.609
@0:570.000000;40420000;06.03.2007 15:50:14.640
@1:620.000000;40420000;06.03.2007 15:50:14.640
@2:670.000000;40420000;06.03.2007 15:50:14.640
@3:720.000000;40420000;06.03.2007 15:50:14.640
@4:770.000000;40420000;06.03.2007 15:50:14.640
@5:820.000000;40420000;06.03.2007 15:50:14.640
@6:870.000000;40420000;06.03.2007 15:50:14.640
@7:920.000000;40420000;06.03.2007 15:50:14.640
@8:970.000000;40420000;06.03.2007 15:50:14.640
@9:20.000000;40420000;06.03.2007 15:50:14.640
@0:590.000000;40420000;06.03.2007 15:50:16.671
@1:640.000000;40420000;06.03.2007 15:50:16.671
@2:690.000000;40420000;06.03.2007 15:50:16.671
@3:740.000000;40420000;06.03.2007 15:50:16.671
@4:790.000000;40420000;06.03.2007 15:50:16.671
@5:840.000000;40420000;06.03.2007 15:50:16.671
@6:890.000000;40420000;06.03.2007 15:50:16.671
@7:940.000000;40420000;06.03.2007 15:50:16.671
@8:990.000000;40420000;06.03.2007 15:50:16.671
@9:40.000000;40420000;06.03.2007 15:50:16.671
@0:610.000000;40420000;06.03.2007 15:50:18.703
@1:660.000000;40420000;06.03.2007 15:50:18.703
@2:710.000000;40420000;06.03.2007 15:50:18.703
@3:760.000000;40420000;06.03.2007 15:50:18.703
@4:810.000000;40420000;06.03.2007 15:50:18.703
@5:860.000000;40420000;06.03.2007 15:50:18.703
@6:910.000000;40420000;06.03.2007 15:50:18.703
@7:960.000000;40420000;06.03.2007 15:50:18.703
@8:10.000000;40420000;06.03.2007 15:50:18.703
@9:60.000000;40420000;06.03.2007 15:50:18.703
@0:630.000000;40420000;06.03.2007 15:50:20.734
@1:680.000000;40420000;06.03.2007 15:50:20.734
@2:730.000000;40420000;06.03.2007 15:50:20.734
@3:780.000000;40420000;06.03.2007 15:50:20.734
@4:830.000000;40420000;06.03.2007 15:50:20.734
@5:880.000000;40420000;06.03.2007 15:50:20.734
@6:930.000000;40420000;06.03.2007 15:50:20.734
@7:980.000000;40420000;06.03.2007 15:50:20.734
@8:30.000000;40420000;06.03.2007 15:50:20.734
@9:80.000000;40420000;06.03.2007 15:50:20.734
@0:650.000000;40420000;06.03.2007 15:50:22.765
@1:700.000000;40420000;06.03.2007 15:50:22.765
@2:750.000000;40420000;06.03.2007 15:50:22.765
@3:800.000000;40420000;06.03.2007 15:50:22.765
@4:850.000000;40420000;06.03.2007 15:50:22.765
@5:900.000000;40420000;06.03.2007 15:50:22.765
@6:950.000000;40420000;06.03.2007 15:50:22.765
@7:0.000000;40420000;06.03.2007 15:50:22.765
@8:50.000000;40420000;06.03.2007 15:50:22.765
@9:100.000000;40420000;06.03.2007 15:50:22.765
@0:670.000000;40420000;06.03.2007 15:50:24.796
@1:720.000000;40420000;06.03.2007 15:50:24.796
@2:770.000000;40420000;06.03.2007 15:50:24.796
@3:820.000000;40420000;06.03.2007 15:50:24.796
@4:870.000000;40420000;06.03.2007 15:50:24.796
@5:920.000000;40420000;06.03.2007 15:50:24.796
@6:970.000000;40420000;06.03.2007 15:50:24.796
@7:20.000000;40420000;06.03.2007 15:50:24.796
@8:70.000000;40420000;06.03.2007 15:50:24.796
@9:120.000000;40420000;06.03.2007 15:50:24.796
@0:690.000000;40420000;06.03.2007 15:50:26.828
@1:740.000000;40420000;06.03.2007 15:50:26.828
@2:790.000000;40420000;06.03.2007 15:50:26.828
@3:840.000000;40420000;06.03.2007 15:50:26.828
@4:890.000000;40420000;06.03.2007 15:50:26.828
@5:940.000000;40420000;06.03.2007 15:50:26.828
@6:990.000000;40420000;06.03.2007 15:50:26.828
@7:40.000000;40420000;06.03.2007 15:50:26.828
@8:90.000000;40420000;06.03.2007 15:50:26.828
@9:140.000000;40420000;06.03.2007 15:50:26.828
@0:710.000000;40420000;06.03.2007 15:50:28.859
@1:760.000000;40420000;06.03.2007 15:50:28.859
@2:810.000000;40420000;06.03.2007 15:50:28.859
@3:860.000000;40420000;06.03.2007 15:50:28.859
@4:910.000000;40420000;06.03.2007 15:50:28.859
@5:960.000000;40420000;06.03.2007 15:50:28.859
@6:10.000000;40420000;06.03.2007 15:50:28.859
@7:60.000000;40420000;06.03.2007 15:50:28.859
@8:110.000000;40420000;06.03.2007 15:50:28.859
@9:160.000000;40420000;06.03.2007 15:50:28.859
@0:730.000000;40420000;06.03.2007 15:50:30.890
@1:780.000000;40420000;06.03.2007 15:50:30.890
@2:830.000000;40420000;06.03.2007 15:50:30.890
@3:880.000000;40420000;06.03.2007 15:50:30.890
@4:930.000000;40420000;06.03.2007 15:50:30.890
@5:980.000000;40420000;06.03.2007 15:50:30.890
@6:30.000000;40420000;06.03.2007 15:50:30.890
@7:80.000000;40420000;06.03.2007 15:50:30.890
@8:130.000000;40420000;06.03.2007 15:50:30.890
@9:180.000000;40420000;06.03.2007 15:50:30.890
@0:750.000000;40420000;06.03.2007 15:50:32.921
@1:800.000000;40420000;06.03.2007 15:50:32.921
@2:850.000000;40420000;06.03.2007 15:50:32.921
@3:900.000000;40420000;06.03.2007 15:50:32.921
@4:950.000000;40420000;06.03.2007 15:50:32.921
@5:0.000000;40420000;06.03.2007 15:50:32.921
@6:50.000000;40420000;06.03.2007 15:50:32.921
@7:100.000000;40420000;06.03.2007 15:50:32.921
@8:150.000000;40420000;06.03.2007 15:50:32.921
@9:200.000000;40420000;06.03.2007 15:50:32.921
@0:760.000000;40420000;06.03.2007 15:50:34.937
@1:810.000000;40420000;06.03.2007 15:50:34.937
@2:860.000000;40420000;06.03.2007 15:50:34.937
@3:910.000000;40420000;06.03.2007 15:50:34.937
@4:960.000000;40420000;06.03.2007 15:50:34.937
@5:10.000000;40420000;06.03.2007 15:50:34.937
@6:60.000000;40420000;06.03.2007 15:50:34.937
@7:110.000000;40420000;06.03.2007 15:50:34.937
@8:160.000000;40420000;06.03.2007 15:50:34.937
@9:210.000000;40420000;06.03.2007 15:50:34.937
@0:780.000000;40420000;06.03.2007 15:50:36.968
@1:830.000000;40420000;06.03.2007 15:50:36.968
@2:880.000000;40420000;06.03.2007 15:50:36.968
@3:930.000000;40420000;06.03.2007 15:50:36.968
@4:980.000000;40420000;06.03.2007 15:50:36.968
@5:30.000000;40420000;06.03.2007 15:50:36.968
@6:80.000000;40420000;06.03.2007 15:50:36.968
@7:130.000000;40420000;06.03.2007 15:50:36.968
@8:180.000000;40420000;06.03.2007 15:50:36.968
@9:230.000000;40420000;06.03.2007 15:50:36.968
@0:800.000000;40420000;06.03.2007 15:50:38.000
@1:850.000000;40420000;06.03.2007 15:50:38.000
@2:900.000000;40420000;06.03.2007 15:50:38.000
@3:950.000000;40420000;06.03.2007 15:50:38.000
@4:0.000000;40420000;06.03.2007 15:50:38.000
@5:50.000000;40420000;06.03.2007 15:50:38.000
@6:100.000000;40420000;06.03.2007 15:50:38.000
@7:150.000000;40420000;06.03.2007 15:50:38.000
@8:200.000000;40420000;06.03.2007 15:50:38.000
@9:250.000000;40420000;06.03.2007 15:50:38.000
@0:820.000000;40420000;06.03.2007 15:50:40.031
@1:870.000000;40420000;06.03.2007 15:50:40.031
@2:920.000000;40420000;06.03.2007 15:50:40.031
@3:970.000000;40420000;06.03.2007 15:50:40.031
@4:20.000000;40420000;06.03.2007 15:50:40.031
@5:70.000000;40420000;06.03.2007 15:50:40.031
@6:120.000000;40420000;06.03.2007 15:50:40.031
@7:170.000000;40420000;06.03.2007 15:50:40.031
@8:220.000000;40420000;06.03.2007 15:50:40.031
@9:270.000000;40420000;06.03.2007 15:50:40.031
@0:840.000000;40420000;06.03.2007 15:50:42.062
@1:890.000000;40420000;06.03.2007 15:50:42.062
@2:940.000000;40420000;06.03.2007 15:50:42.062
@3:990.000000;40420000;06.03.2007 15:50:42.062
@4:40.000000;40420000;06.03.2007 15:50:42.062
@5:90.000000;40420000;06.03.2007 15:50:42.062
@6:140.000000;40420000;06.03.2007 15:50:42.062
@7:190.000000;40420000;06.03.2007 15:50:42.062
@8:240.000000;40420000;06.03.2007 15:50:42.062
@9:290.000000;40420000;06.03.2007 15:50:42.062
@0:860.000000;40420000;06.03.2007 15:50:44.093
@1:910.000000;40420000;06.03.2007 15:50:44.093
@2:960.000000;40420000;06.03.2007 15:50:44.093
@3:10.000000;40420000;06.03.2007 15:50:44.093
@4:60.000000;40420000;06.03.2007 15:50:44.093
@5:110.000000;40420000;06.03.2007 15:50:44.093
@6:160.000000;40420000;06.03.2007 15:50:44.093
@7:210.000000;40420000;06.03.2007 15:50:44.093
@8:260.000000;40420000;06.03.2007 15:50:44.093
@9:310.000000;40420000;06.03.2007 15:50:44.093
@0:880.000000;40420000;06.03.2007 15:50:46.125
@1:930.000000;40420000;06.03.2007 15:50:46.125
@2:980.000000;40420000;06.03.2007 15:50:46.125
@3:30.000000;40420000;06.03.2007 15:50:46.125
@4:80.000000;40420000;06.03.2007 15:50:46.125
@5:130.000000;40420000;06.03.2007 15:50:46.125
@6:180.000000;40420000;06.03.2007 15:50:46.125
@7:230.000000;40420000;06.03.2007 15:50:46.125
@8:280.000000;40420000;06.03.2007 15:50:46.125
@9:330.000000;40420000;06.03.2007 15:50:46.125
@0:900.000000;40420000;06.03.2007 15:50:48.156
@1:950.000000;40420000;06.03.2007 15:50:48.156
@2:0.000000;40420000;06.03.2007 15:50:48.156
@3:50.000000;40420000;06.03.2007 15:50:48.156
@4:100.000000;40420000;06.03.2007 15:50:48.156
@5:150.000000;40420000;06.03.2007 15:50:48.156
@6:200.000000;40420000;06.03.2007 15:50:48.156
@7:250.000000;40420000;06.03.2007 15:50:48.156
@8:300.000000;40420000;06.03.2007 15:50:48.156
@9:350.000000;40420000;06.03.2007 15:50:48.156
@0:920.000000;40420000;06.03.2007 15:50:50.187
@1:970.000000;40420000;06.03.2007 15:50:50.187
@2:20.000000;40420000;06.03.2007 15:50:50.187
@3:70.000000;40420000;06.03.2007 15:50:50.187
@4:120.000000;40420000;06.03.2007 15:50:50.187
@5:170.000000;40420000;06.03.2007 15:50:50.187
@6:220.000000;40420000;06.03.2007 15:50:50.187
@7:270.000000;40420000;06.03.2007 15:50:50.187
@8:320.000000;40420000;06.03.2007 15:50:50.187
@9:370.000000;40420000;06.03.2007 15:50:50.187
@0:940.000000;40420000;06.03.2007 15:50:52.218
@1:990.000000;40420000;06.03.2007 15:50:52.218
@2:40.000000;40420000;06.03.2007 15:50:52.218
@3:90.000000;40420000;06.03.2007 15:50:52.218
@4:140.000000;40420000;06.03.2007 15:50:52.218
@5:190.000000;40420000;06.03.2007 15:50:52.218
@6:240.000000;40420000;06.03.2007 15:50:52.218
@7:290.000000;40420000;06.03.2007 15:50:52.218
@8:340.000000;40420000;06.03.2007 15:50:52.218
@9:390.000000;40420000;06.03.2007 15:50:52.218
@0:960.000000;40420000;06.03.2007 15:50:54.250
@1:10.000000;40420000;06.03.2007 15:50:54.250
@2:60.000000;40420000;06.03.2007 15:50:54.250
@3:110.000000;40420000;06.03.2007 15:50:54.250
@4:160.000000;40420000;06.03.2007 15:50:54.250
@5:210.000000;40420000;06.03.2007 15:50:54.250
@6:260.000000;40420000;06.03.2007 15:50:54.250
@7:310.000000;40420000;06.03.2007 15:50:54.250
@8:360.000000;40420000;06.03.2007 15:50:54.250
@9:410.000000;40420000;06.03.2007 15:50:54.250
@0:980.000000;40420000;06.03.2007 15:50:56.281
@1:30.000000;40420000;06.03.2007 15:50:56.281
@2:80.000000;40420000;06.03.2007 15:50:56.281
@3:130.000000;40420000;06.03.2007 15:50:56.281
@4:180.000000;40420000;06.03.2007 15:50:56.281
@5:230.000000;40420000;06.03.2007 15:50:56.281
@6:280.000000;40420000;06.03.2007 15:50:56.281
@7:330.000000;40420000;06.03.2007 15:50:56.281
@8:380.000000;40420000;06.03.2007 15:50:56.281
@9:430.000000;40420000;06.03.2007 15:50:56.281
@0:0.000000;40420000;06.03.2007 15:50:58.312
@1:50.000000;40420000;06.03.2007 15:50:58.312
@2:100.000000;40420000;06.03.2007 15:50:58.312
@3:150.000000;40420000;06.03.2007 15:50:58.312
@4:200.000000;40420000;06.03.2007 15:50:58.312
@5:250.000000;40420000;06.03.2007 15:50:58.312
@6:300.000000;40420000;06.03.2007 15:50:58.312
@7:350.000000;40420000;06.03.2007 15:50:58.312
@8:400.000000;40420000;06.03.2007 15:50:58.312
@9:450.000000;40420000;06.03.2007 15:50:58.312
@0:20.000000;40420000;06.03.2007 15:51:00.343
@1:70.000000;40420000;06.03.2007 15:51:00.343
@2:120.000000;40420000;06.03.2007 15:51:00.343
@3:170.000000;40420000;06.03.2007 15:51:00.343
@4:220.000000;40420000;06.03.2007 15:51:00.343
@5:270.000000;40420000;06.03.2007 15:51:00.343
@6:320.000000;40420000;06.03.2007 15:51:00.343
@7:370.000000;40420000;06.03.2007 15:51:00.343
@8:420.000000;40420000;06.03.2007 15:51:00.343
@9:470.000000;40420000;06.03.2007 15:51:00.343
@0:40.000000;40420000;06.03.2007 15:51:02.375
@1:90.000000;40420000;06.03.2007 15:51:02.375
@2:140.000000;40420000;06.03.2007 15:51:02.375
@3:190.000000;40420000;06.03.2007 15:51:02.375
@4:240.000000;40420000;06.03.2007 15:51:02.375
@5:290.000000;40420000;06.03.2007 15:51:02.375
@6:340.000000;40420000;06.03.2007 15:51:02.375
@7:390.000000;40420000;06.03.2007 15:51:02.375
@8:440.000000;40420000;06.03.2007 15:51:02.375
@9:490.000000;40420000;06.03.2007 15:51:02.375
@0:60.000000;40420000;06.03.2007 15:51:04.406
@1:110.000000;40420000;06.03.2007 15:51:04.406
@2:160.000000;40420000;06.03.2007 15:51:04.406
@3:210.000000;40420000;06.03.2007 15:51:04.406
@4:260.000000;40420000;06.03.2007 15:51:04.406
@5:310.000000;40420000;06.03.2007 15:51:04.406
@6:360.000000;40420000;06.03.2007 15:51:04.406
@7:410.000000;40420000;06.03.2007 15:51:04.406
@8:460.000000;40420000;06.03.2007 15:51:04.406
@9:510.000000;40420000;06.03.2007 15:51:04.406
@0:80.000000;40420000;06.03.2007 15:51:06.437
@1:130.000000;40420000;06.03.2007 15:51:06.437
@2:180.000000;40420000;06.03.2007 15:51:06.437
@3:230.000000;40420000;06.03.2007 15:51:06.437
@4:280.000000;40420000;06.03.2007 15:51:06.437
@5:330.000000;40420000;06.03.2007 15:51:06.437
@6:380.000000;40420000;06.03.2007 15:51:06.437
@7:430.000000;40420000;06.03.2007 15:51:06.437
@8:480.000000;40420000;06.03.2007 15:51:06.437
@9:530.000000;40420000;06.03.2007 15:51:06.437
@0:100.000000;40420000;06.03.2007 15:51:08.468
@1:150.000000;40420000;06.03.2007 15:51:08.468
@2:200.000000;40420000;06.03.2007 15:51:08.468
@3:250.000000;40420000;06.03.2007 15:51:08.468
@4:300.000000;40420000;06.03.2007 15:51:08.468
@5:350.000000;40420000;06.03.2007 15:51:08.468
@6:400.000000;40420000;06.03.2007 15:51:08.468
@7:450.000000;40420000;06.03.2007 15:51:08.468
@8:500.000000;40420000;06.03.2007 15:51:08.468
@9:550.000000;40420000;06.03.2007 15:51:08.468
@0:120.000000;40420000;06.03.2007 15:51:10.500
@1:170.000000;40420000;06.03.2007 15:51:10.500
@2:220.000000;40420000;06.03.2007 15:51:10.500
@3:270.000000;40420000;06.03.2007 15:51:10.500
@4:320.000000;40420000;06.03.2007 15:51:10.500
@5:370.000000;40420000;06.03.2007 15:51:10.500
@6:420.000000;40420000;06.03.2007 15:51:10.500
@7:470.000000;40420000;06.03.2007 15:51:10.500
@8:520.000000;40420000;06.03.2007 15:51:10.500
@9:570.000000;40420000;06.03.2007 15:51:10.500
@0:140.000000;40420000;06.03.2007 15:51:12.531
@1:190.000000;40420000;06.03.2007 15:51:12.531
@2:240.000000;40420000;06.03.2007 15:51:12.531
@3:290.000000;40420000;06.03.2007 15:51:12.531
@4:340.000000;40420000;06.03.2007 15:51:12.531
@5:390.000000;40420000;06.03.2007 15:51:12.531
@6:440.000000;40420000;06.03.2007 15:51:12.531
@7:490.000000;40420000;06.03.2007 15:51:12.531
@8:540.000000;40420000;06.03.2007 15:51:12.531
@9:590.000000;40420000;06.03.2007 15:51:12.531
@0:160.000000;40420000;06.03.2007 15:51:14.562
@1:210.000000;40420000;06.03.2007 15:51:14.562
@2:260.000000;40420000;06.03.2007 15:51:14.562
@3:310.000000;40420000;06.03.2007 15:51:14.562
@4:360.000000;40420000;06.03.2007 15:51:14.562
@5:410.000000;40420000;06.03.2007 15:51:14.562
@6:460.000000;40420000;06.03.2007 15:51:14.562
@7:510.000000;40420000;06.03.2007 15:51:14.562
@8:560.000000;40420000;06.03.2007 15:51:14.562
@9:610.000000;40420000;06.03.2007 15:51:14.562
@0:180.000000;40420000;06.03.2007 15:51:16.593
@1:230.000000;40420000;06.03.2007 15:51:16.593
@2:280.000000;40420000;06.03.2007 15:51:16.593
@3:330.000000;40420000;06.03.2007 15:51:16.593
@4:380.000000;40420000;06.03.2007 15:51:16.593
@5:430.000000;40420000;06.03.2007 15:51:16.593
@6:480.000000;40420000;06.03.2007 15:51:16.593
@7:530.000000;40420000;06.03.2007 15:51:16.593
@8:580.000000;40420000;06.03.2007 15:51:16.593
@9:630.000000;40420000;06.03.2007 15:51:16.593
@0:200.000000;40420000;06.03.2007 15:51:18.625
@1:250.000000;40420000;06.03.2007 15:51:18.625
@2:300.000000;40420000;06.03.2007 15:51:18.625
@3:350.000000;40420000;06.03.2007 15:51:18.625
@4:400.000000;40420000;06.03.2007 15:51:18.625
@5:450.000000;40420000;06.03.2007 15:51:18.625
@6:500.000000;40420000;06.03.2007 15:51:18.625
@7:550.000000;40420000;06.03.2007 15:51:18.625
@8:600.000000;40420000;06.03.2007 15:51:18.625
@9:650.000000;40420000;06.03.2007 15:51:18.625
@0:220.000000;40420000;06.03.2007 15:51:20.656
@1:270.000000;40420000;06.03.2007 15:51:20.656
@2:320.000000;40420000;06.03.2007 15:51:20.656
@3:370.000000;40420000;06.03.2007 15:51:20.656
@4:420.000000;40420000;06.03.2007 15:51:20.656
@5:470.000000;40420000;06.03.2007 15:51:20.656
@6:520.000000;40420000;06.03.2007 15:51:20.656
@7:570.000000;40420000;06.03.2007 15:51:20.656
@8:620.000000;40420000;06.03.2007 15:51:20.656
@9:670.000000;40420000;06.03.2007 15:51:20.656
@0:240.000000;40420000;06.03.2007 15:51:22.687
@1:290.000000;40420000;06.03.2007 15:51:22.687
@2:340.000000;40420000;06.03.2007 15:51:22.687
@3:390.000000;40420000;06.03.2007 15:51:22.687
@4:440.000000;40420000;06.03.2007 15:51:22.687
@5:490.000000;40420000;06.03.2007 15:51:22.687
@6:540.000000;40420000;06.03.2007 15:51:22.687
@7:590.000000;40420000;06.03.2007 15:51:22.687
@8:640.000000;40420000;06.03.2007 15:51:22.687
@9:690.000000;40420000;06.03.2007 15:51:22.687
@0:260.000000;40420000;06.03.2007 15:51:24.718
@1:310.000000;40420000;06.03.2007 15:51:24.718
@2:360.000000;40420000;06.03.2007 15:51:24.718
@3:410.000000;40420000;06.03.2007 15:51:24.718
@4:460.000000;40420000;06.03.2007 15:51:24.718
@5:510.000000;40420000;06.03.2007 15:51:24.718
@6:560.000000;40420000;06.03.2007 15:51:24.718
@7:610.000000;40420000;06.03.2007 15:51:24.718
@8:660.000000;40420000;06.03.2007 15:51:24.718
@9:710.000000;40420000;06.03.2007 15:51:24.718
@0:280.000000;40420000;06.03.2007 15:51:26.750
@1:330.000000;40420000;06.03.2007 15:51:26.750
@2:380.000000;40420000;06.03.2007 15:51:26.750
@3:430.000000;40420000;06.03.2007 15:51:26.750
@4:480.000000;40420000;06.03.2007 15:51:26.750
@5:530.000000;40420000;06.03.2007 15:51:26.750
@6:580.000000;40420000;06.03.2007 15:51:26.750
@7:630.000000;40420000;06.03.2007 15:51:26.750
@8:680.000000;40420000;06.03.2007 15:51:26.750
@9:730.000000;40420000;06.03.2007 15:51:26.750
@0:300.000000;40420000;06.03.2007 15:51:28.781
@1:350.000000;40420000;06.03.2007 15:51:28.781
@2:400.000000;40420000;06.03.2007 15:51:28.781
@3:450.000000;40420000;06.03.2007 15:51:28.781
@4:500.000000;40420000;06.03.2007 15:51:28.781
@5:550.000000;40420000;06.03.2007 15:51:28.781
@6:600.000000;40420000;06.03.2007 15:51:28.781
@7:650.000000;40420000;06.03.2007 15:51:28.781
@8:700.000000;40420000;06.03.2007 15:51:28.781
@9:750.000000;40420000;06.03.2007 15:51:28.781
@0:320.000000;40420000;06.03.2007 15:51:30.812
@1:370.000000;40420000;06.03.2007 15:51:30.812
@2:420.000000;40420000;06.03.2007 15:51:30.812
@3:470.000000;40420000;06.03.2007 15:51:30.812
@4:520.000000;40420000;06.03.2007 15:51:30.812
@5:570.000000;40420000;06.03.2007 15:51:30.812
@6:620.000000;40420000;06.03.2007 15:51:30.812
@7:670.000000;40420000;06.03.2007 15:51:30.812
@8:720.000000;40420000;06.03.2007 15:51:30.812
@9:770.000000;40420000;06.03.2007 15:51:30.812
@0:340.000000;40420000;06.03.2007 15:51:32.843
@1:390.000000;40420000;06.03.2007 15:51:32.843
@2:440.000000;40420000;06.03.2007 15:51:32.843
@3:490.000000;40420000;06.03.2007 15:51:32.843
@4:540.000000;40420000;06.03.2007 15:51:32.843
@5:590.000000;40420000;06.03.2007 15:51:32.843
@6:640.000000;40420000;06.03.2007 15:51:32.843
@7:690.000000;40420000;06.03.2007 15:51:32.843
@8:740.000000;40420000;06.03.2007 15:51:32.843
@9:790.000000;40420000;06.03.2007 15:51:32.843
@0:360.000000;40420000;06.03.2007 15:51:34.875
@1:410.000000;40420000;06.03.2007 15:51:34.875
@2:460.000000;40420000;06.03.2007 15:51:34.875
@3:510.000000;40420000;06.03.2007 15:51:34.875
@4:560.000000;40420000;06.03.2007 15:51:34.875
@5:610.000000;40420000;06.03.2007 15:51:34.875
@6:660.000000;40420000;06.03.2007 15:51:34.875
@7:710.000000;40420000;06.03.2007 15:51:34.875
@8:760.000000;40420000;06.03.2007 15:51:34.875
@9:810.000000;40420000;06.03.2007 15:51:34.875
@0:380.000000;40420000;06.03.2007 15:51:36.906
@1:430.000000;40420000;06.03.2007 15:51:36.906
@2:480.000000;40420000;06.03.2007 15:51:36.906
@3:530.000000;40420000;06.03.2007 15:51:36.906
@4:580.000000;40420000;06.03.2007 15:51:36.906
@5:630.000000;40420000;06.03.2007 15:51:36.906
@6:680.000000;40420000;06.03.2007 15:51:36.906
@7:730.000000;40420000;06.03.2007 15:51:36.906
@8:780.000000;40420000;06.03.2007 15:51:36.906
@9:830.000000;40420000;06.03.2007 15:51:36.906
@0:400.000000;40420000;06.03.2007 15:51:38.937
@1:450.000000;40420000;06.03.2007 15:51:38.937
@2:500.000000;40420000;06.03.2007 15:51:38.937
@3:550.000000;40420000;06.03.2007 15:51:38.937
@4:600.000000;40420000;06.03.2007 15:51:38.937
@5:650.000000;40420000;06.03.2007 15:51:38.937
@6:700.000000;40420000;06.03.2007 15:51:38.937
@7:750.000000;40420000;06.03.2007 15:51:38.937
@8:800.000000;40420000;06.03.2007 15:51:38.937
@9:850.000000;40420000;06.03.2007 15:51:38.937
@0:410.000000;40420000;06.03.2007 15:51:40.953
@1:460.000000;40420000;06.03.2007 15:51:40.953
@2:510.000000;40420000;06.03.2007 15:51:40.953
@3:560.000000;40420000;06.03.2007 15:51:40.953
@4:610.000000;40420000;06.03.2007 15:51:40.953
@5:660.000000;40420000;06.03.2007 15:51:40.953
@6:710.000000;40420000;06.03.2007 15:51:40.953
@7:760.000000;40420000;06.03.2007 15:51:40.953
@8:810.000000;40420000;06.03.2007 15:51:40.953
@9:860.000000;40420000;06.03.2007 15:51:40.953
@0:430.000000;40420000;06.03.2007 15:51:42.984
@1:480.000000;40420000;06.03.2007 15:51:42.984
@2:530.000000;40420000;06.03.2007 15:51:42.984
@3:580.000000;40420000;06.03.2007 15:51:42.984
@4:630.000000;40420000;06.03.2007 15:51:42.984
@5:680.000000;40420000;06.03.2007 15:51:42.984
@6:730.000000;40420000;06.03.2007 15:51:42.984
@7:780.000000;40420000;06.03.2007 15:51:42.984
@8:830.000000;40420000;06.03.2007 15:51:42.984
@9:880.000000;40420000;06.03.2007 15:51:42.984
@0:450.000000;40420000;06.03.2007 15:51:44.015
@1:500.000000;40420000;06.03.2007 15:51:44.015
@2:550.000000;40420000;06.03.2007 15:51:44.015
@3:600.000000;40420000;06.03.2007 15:51:44.015
